0,1,2,3,4,5,6,7,8,9,text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,punct,tokenized,nonstop,stemmed,rise
"RT @BleacherReport: Collin Sexton breaks down film on all the ways he gets buckets 🔥 
NBA CourtOptix powered by @Microsoft Azure gives Col…;",,,,,,,,,, collin sexton breaks down film on all the ways he gets buckets nba courtoptix powered by microsoft azure gives col ,-0.15555555555555559,0.2888888888888889,neutral,0.0,1.0,0.0,0.0,116,20, collin sexton breaks down film on all the ways he gets buckets nba courtoptix powered by microsoft azure gives col ,"['', 'collin', 'sexton', 'breaks', 'down', 'film', 'on', 'all', 'the', 'ways', 'he', 'gets', 'buckets', 'nba', 'courtoptix', 'powered', 'by', 'microsoft', 'azure', 'gives', 'col', '']","['', 'collin', 'sexton', 'breaks', 'film', 'ways', 'gets', 'buckets', 'nba', 'courtoptix', 'powered', 'microsoft', 'azure', 'gives', 'col', '']","['', 'collin', 'sexton', 'break', 'film', 'way', 'get', 'bucket', 'nba', 'courtoptix', 'power', 'microsoft', 'azur', 'give', 'col', '']",1
RT @autumnncarbine: With Microsoft shutdown sound for a laugh. I hope dude is okay. https://t.co/8HYf0kgtSl;,,,,,,,,,, with microsoft shutdown sound for a laugh i hope dude is okay https t co 8hyf0kgtsl ,0.39999999999999997,0.3333333333333333,positive,,,,,85,16, with microsoft shutdown sound for a laugh i hope dude is okay https t co 8hyfkgtsl ,"['', 'with', 'microsoft', 'shutdown', 'sound', 'for', 'a', 'laugh', 'i', 'hope', 'dude', 'is', 'okay', 'https', 't', 'co', '8hyfkgtsl', '']","['', 'microsoft', 'shutdown', 'sound', 'laugh', 'hope', 'dude', 'okay', 'https', 'co', '8hyfkgtsl', '']","['', 'microsoft', 'shutdown', 'sound', 'laugh', 'hope', 'dude', 'okay', 'http', 'co', '8hyfkgtsl', '']",1
"RT @misteri1963: 👀 Sky News Australia
👉Una nueva versión de Internet que está descentralizada y construida alrededor de blockchain está ac…;",,,,,,,,,, sky news australia una nueva versi n de internet que est descentralizada y construida alrededor de blockchain est ac ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,118,19, sky news australia una nueva versi n de internet que est descentralizada y construida alrededor de blockchain est ac ,"['', 'sky', 'news', 'australia', 'una', 'nueva', 'versi', 'n', 'de', 'internet', 'que', 'est', 'descentralizada', 'y', 'construida', 'alrededor', 'de', 'blockchain', 'est', 'ac', '']","['', 'sky', 'news', 'australia', 'una', 'nueva', 'versi', 'n', 'de', 'internet', 'que', 'est', 'descentralizada', 'construida', 'alrededor', 'de', 'blockchain', 'est', 'ac', '']","['', 'sky', 'news', 'australia', 'una', 'nueva', 'versi', 'n', 'de', 'internet', 'que', 'est', 'descentralizada', 'construida', 'alrededor', 'de', 'blockchain', 'est', 'ac', '']",1
"RT @DealorsCom: Your New Exclusive Deal At Dealors!
Microsoft Surface Studio All-in-one 28"" 4500x3000 Touchscreen, i5, 8GB RAM, 64GB SSD+1…;",,,,,,,,,, your new exclusive deal at dealors microsoft surface studio all in one 28 4500x3000 touchscreen i5 8gb ram 64gb ssd 1 ,0.13636363636363635,0.45454545454545453,positive,,,,,119,21, your new exclusive deal at dealors microsoft surface studio all in one 28 45x3 touchscreen i5 8gb ram 64gb ssd 1 ,"['', 'your', 'new', 'exclusive', 'deal', 'at', 'dealors', 'microsoft', 'surface', 'studio', 'all', 'in', 'one', '28', '45x3', 'touchscreen', 'i5', '8gb', 'ram', '64gb', 'ssd', '1', '']","['', 'new', 'exclusive', 'deal', 'dealors', 'microsoft', 'surface', 'studio', 'one', '28', '45x3', 'touchscreen', 'i5', '8gb', 'ram', '64gb', 'ssd', '1', '']","['', 'new', 'exclus', 'deal', 'dealor', 'microsoft', 'surfac', 'studio', 'one', '28', '45x3', 'touchscreen', 'i5', '8gb', 'ram', '64gb', 'ssd', '1', '']",1
@CavsNation623 @IwalkVikCelts @BleacherReport @Microsoft bro he’s a Celtics fan, he’s mad from yesterday.;,,,,,,,,, cavsnation623 iwalkvikcelts bleacherreport microsoft bro he s a celtics fan,0.0,0.0,positive,,,,,76,10, cavsnation623 iwalkvikcelts bleacherreport microsoft bro he s a celtics fan,"['', 'cavsnation623', 'iwalkvikcelts', 'bleacherreport', 'microsoft', 'bro', 'he', 's', 'a', 'celtics', 'fan']","['', 'cavsnation623', 'iwalkvikcelts', 'bleacherreport', 'microsoft', 'bro', 'celtics', 'fan']","['', 'cavsnation623', 'iwalkvikcelt', 'bleacherreport', 'microsoft', 'bro', 'celtic', 'fan']",1
@otaku_sensato Eu acho que a Bandai eles fazem jogos muito bons tipo a jogos de animes como Naruto,Dragon Ball e et… https://t.co/30er9WJTl5;,,,,,,,,, otaku sensato eu acho que a bandai eles fazem jogos muito bons tipo a jogos de animes como naruto,0.0,0.0,neutral,0.0,1.0,0.0,0.0,98,19, otaku sensato eu acho que a bandai eles fazem jogos muito bons tipo a jogos de animes como naruto,"['', 'otaku', 'sensato', 'eu', 'acho', 'que', 'a', 'bandai', 'eles', 'fazem', 'jogos', 'muito', 'bons', 'tipo', 'a', 'jogos', 'de', 'animes', 'como', 'naruto']","['', 'otaku', 'sensato', 'eu', 'acho', 'que', 'bandai', 'eles', 'fazem', 'jogos', 'muito', 'bons', 'tipo', 'jogos', 'de', 'animes', 'como', 'naruto']","['', 'otaku', 'sensato', 'eu', 'acho', 'que', 'bandai', 'ele', 'fazem', 'jogo', 'muito', 'bon', 'tipo', 'jogo', 'de', 'anim', 'como', 'naruto']",1
https://t.co/lKrxGYmLWh;,,,,,,,,,,https t co lkrxgymlwh ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,22,4,https t co lkrxgymlwh ,"['https', 't', 'co', 'lkrxgymlwh', '']","['https', 'co', 'lkrxgymlwh', '']","['http', 'co', 'lkrxgymlwh', '']",1
"RT @ergoontario: Inuktitut is now available in Microsoft Translator!
https://t.co/OcJoDT6aTU
The Government of Nunavut has worked proactive…;",,,,,,,,,, inuktitut is now available in microsoft translator https t co ocjodt6atu the government of nunavut has worked proactive ,0.4,0.4,positive,,,,,121,18, inuktitut is now available in microsoft translator https t co ocjodt6atu the government of nunavut has worked proactive ,"['', 'inuktitut', 'is', 'now', 'available', 'in', 'microsoft', 'translator', 'https', 't', 'co', 'ocjodt6atu', 'the', 'government', 'of', 'nunavut', 'has', 'worked', 'proactive', '']","['', 'inuktitut', 'available', 'microsoft', 'translator', 'https', 'co', 'ocjodt6atu', 'government', 'nunavut', 'worked', 'proactive', '']","['', 'inuktitut', 'avail', 'microsoft', 'translat', 'http', 'co', 'ocjodt6atu', 'govern', 'nunavut', 'work', 'proactiv', '']",1
"RT @rojo_neon: CONACYT recomienda llenar sus formatos en línea vía ""Internet Explorer""🙈
Desde hace 5 años Microsoft descontinuó Explorer p…;",,,,,,,,,, conacyt recomienda llenar sus formatos en l nea v a internet explorer desde hace 5 a os microsoft descontinu explorer p ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,121,21, conacyt recomienda llenar sus formatos en l nea v a internet explorer desde hace 5 a os microsoft descontinu explorer p ,"['', 'conacyt', 'recomienda', 'llenar', 'sus', 'formatos', 'en', 'l', 'nea', 'v', 'a', 'internet', 'explorer', 'desde', 'hace', '5', 'a', 'os', 'microsoft', 'descontinu', 'explorer', 'p', '']","['', 'conacyt', 'recomienda', 'llenar', 'sus', 'formatos', 'en', 'l', 'nea', 'v', 'internet', 'explorer', 'desde', 'hace', '5', 'os', 'microsoft', 'descontinu', 'explorer', 'p', '']","['', 'conacyt', 'recomienda', 'llenar', 'su', 'formato', 'en', 'l', 'nea', 'v', 'internet', 'explor', 'desd', 'hace', '5', 'os', 'microsoft', 'descontinu', 'explor', 'p', '']",1
@beta_collector @Windows @Microsoft guys guys how can I sign up to Be a Clock™;,,,,,,,,,, beta collector windows microsoft guys guys how can i sign up to be a clock ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,76,15, beta collector windows microsoft guys guys how can i sign up to be a clock ,"['', 'beta', 'collector', 'windows', 'microsoft', 'guys', 'guys', 'how', 'can', 'i', 'sign', 'up', 'to', 'be', 'a', 'clock', '']","['', 'beta', 'collector', 'windows', 'microsoft', 'guys', 'guys', 'sign', 'clock', '']","['', 'beta', 'collector', 'window', 'microsoft', 'guy', 'guy', 'sign', 'clock', '']",1
Please join #MicrosoftRewards! and start earning points https://t.co/pl4PYJnuUF;,,,,,,,,,,please join microsoftrewards and start earning points https t co pl4pyjnuuf ,0.0,0.0,positive,,,,,76,11,please join microsoftrewards and start earning points https t co pl4pyjnuuf ,"['please', 'join', 'microsoftrewards', 'and', 'start', 'earning', 'points', 'https', 't', 'co', 'pl4pyjnuuf', '']","['please', 'join', 'microsoftrewards', 'start', 'earning', 'points', 'https', 'co', 'pl4pyjnuuf', '']","['pleas', 'join', 'microsoftreward', 'start', 'earn', 'point', 'http', 'co', 'pl4pyjnuuf', '']",1
"RT @StrikeForceTech: ""Bolstering SafeVchat’s growth are new features being developed &amp; tested for ... corporate customers looking to switch…;",,,,,,,,,, bolstering safevchat s growth are new features being developed amp tested for corporate customers looking to switch ,0.07878787878787878,0.2515151515151515,positive,,,,,117,17, bolstering safevchat s growth are new features being developed amp tested for corporate customers looking to switch ,"['', 'bolstering', 'safevchat', 's', 'growth', 'are', 'new', 'features', 'being', 'developed', 'amp', 'tested', 'for', 'corporate', 'customers', 'looking', 'to', 'switch', '']","['', 'bolstering', 'safevchat', 'growth', 'new', 'features', 'developed', 'amp', 'tested', 'corporate', 'customers', 'looking', 'switch', '']","['', 'bolster', 'safevchat', 'growth', 'new', 'featur', 'develop', 'amp', 'test', 'corpor', 'custom', 'look', 'switch', '']",1
@beta_collector @WindAesthetic @Windows @Microsoft Even if it looks like an early beta build, it still looks aesthetic.;,,,,,,,,, beta collector windaesthetic windows microsoft even if it looks like an early beta build,0.1,0.3,positive,,,,,89,14, beta collector windaesthetic windows microsoft even if it looks like an early beta build,"['', 'beta', 'collector', 'windaesthetic', 'windows', 'microsoft', 'even', 'if', 'it', 'looks', 'like', 'an', 'early', 'beta', 'build']","['', 'beta', 'collector', 'windaesthetic', 'windows', 'microsoft', 'even', 'looks', 'like', 'early', 'beta', 'build']","['', 'beta', 'collector', 'windaesthet', 'window', 'microsoft', 'even', 'look', 'like', 'earli', 'beta', 'build']",1
RT @purexbox: Tencent's TiMi Forms 'Strategic Partnership' With Xbox Game Studios https://t.co/TbnZeEQko8 #Repost #Xbox #Microsoft #Tencent…;,,,,,,,,,, tencent s timi forms strategic partnership with xbox game studios https t co tbnzeeqko8 repost xbox microsoft tencent ,-0.4,0.4,neutral,0.0,1.0,0.0,0.0,119,18, tencent s timi forms strategic partnership with xbox game studios https t co tbnzeeqko8 repost xbox microsoft tencent ,"['', 'tencent', 's', 'timi', 'forms', 'strategic', 'partnership', 'with', 'xbox', 'game', 'studios', 'https', 't', 'co', 'tbnzeeqko8', 'repost', 'xbox', 'microsoft', 'tencent', '']","['', 'tencent', 'timi', 'forms', 'strategic', 'partnership', 'xbox', 'game', 'studios', 'https', 'co', 'tbnzeeqko8', 'repost', 'xbox', 'microsoft', 'tencent', '']","['', 'tencent', 'timi', 'form', 'strateg', 'partnership', 'xbox', 'game', 'studio', 'http', 'co', 'tbnzeeqko8', 'repost', 'xbox', 'microsoft', 'tencent', '']",1
RT @nancybaym: I am *so excited* to announce this (public!) @MSFTResearch Race and Tech Lecture Series. 14 lectures in 14 months, together…;,,,,,,,,, i am so excited to announce this public msftresearch race and tech lecture series 14 lectures in 14 months,0.1875,0.4083333333333333,positive,,,,,107,19, i am so excited to announce this public msftresearch race and tech lecture series 14 lectures in 14 months,"['', 'i', 'am', 'so', 'excited', 'to', 'announce', 'this', 'public', 'msftresearch', 'race', 'and', 'tech', 'lecture', 'series', '14', 'lectures', 'in', '14', 'months']","['', 'excited', 'announce', 'public', 'msftresearch', 'race', 'tech', 'lecture', 'series', '14', 'lectures', '14', 'months']","['', 'excit', 'announc', 'public', 'msftresearch', 'race', 'tech', 'lectur', 'seri', '14', 'lectur', '14', 'month']",1
RT @kylealden: The @msedgedev Web Platform Team is hiring for a Senior PM to help drive Chromium forward and shape the future of Edge. Part…;,,,,,,,,,, the msedgedev web platform team is hiring for a senior pm to help drive chromium forward and shape the future of edge part ,0.0,0.125,positive,,,,,124,23, the msedgedev web platform team is hiring for a senior pm to help drive chromium forward and shape the future of edge part ,"['', 'the', 'msedgedev', 'web', 'platform', 'team', 'is', 'hiring', 'for', 'a', 'senior', 'pm', 'to', 'help', 'drive', 'chromium', 'forward', 'and', 'shape', 'the', 'future', 'of', 'edge', 'part', '']","['', 'msedgedev', 'web', 'platform', 'team', 'hiring', 'senior', 'pm', 'help', 'drive', 'chromium', 'forward', 'shape', 'future', 'edge', 'part', '']","['', 'msedgedev', 'web', 'platform', 'team', 'hire', 'senior', 'pm', 'help', 'drive', 'chromium', 'forward', 'shape', 'futur', 'edg', 'part', '']",1
"RT @xboxinsider: #XboxInsiders Having trouble installing the PSO2:NGS Closed Beta? These steps may help: 
- Restart your PC.
- Sign-out of…;",,,,,,,,,, xboxinsiders having trouble installing the pso2 ngs closed beta these steps may help restart your pc sign out of ,-0.15000000000000002,0.15000000000000002,neutral,0.121,0.759,0.121,0.0,114,19, xboxinsiders having trouble installing the pso2 ngs closed beta these steps may help restart your pc sign out of ,"['', 'xboxinsiders', 'having', 'trouble', 'installing', 'the', 'pso2', 'ngs', 'closed', 'beta', 'these', 'steps', 'may', 'help', 'restart', 'your', 'pc', 'sign', 'out', 'of', '']","['', 'xboxinsiders', 'trouble', 'installing', 'pso2', 'ngs', 'closed', 'beta', 'steps', 'may', 'help', 'restart', 'pc', 'sign', '']","['', 'xboxinsid', 'troubl', 'instal', 'pso2', 'ng', 'close', 'beta', 'step', 'may', 'help', 'restart', 'pc', 'sign', '']",1
"🚨🚨 #RESTOCK ALERT 🚨🚨
Xbox Series S available at #BestBuy
https://t.co/itwcRrrabn https://t.co/VZ9Bp9l8QL;",,,,,,,,,, restock alert xbox series s available at bestbuy https t co itwcrrrabn https t co vz9bp9l8ql ,0.4,0.4,positive,,,,,94,16, restock alert xbox series s available at bestbuy https t co itwcrrrabn https t co vzbpl8ql ,"['', 'restock', 'alert', 'xbox', 'series', 's', 'available', 'at', 'bestbuy', 'https', 't', 'co', 'itwcrrrabn', 'https', 't', 'co', 'vzbpl8ql', '']","['', 'restock', 'alert', 'xbox', 'series', 'available', 'bestbuy', 'https', 'co', 'itwcrrrabn', 'https', 'co', 'vzbpl8ql', '']","['', 'restock', 'alert', 'xbox', 'seri', 'avail', 'bestbuy', 'http', 'co', 'itwcrrrabn', 'http', 'co', 'vzbpl8ql', '']",1
RT @casi4Keh: 20 años Ya!! desde mi primer amor Halo y Microsoft Xbox❤ https://t.co/hKT641vPG4;,,,,,,,,,, 20 a os ya desde mi primer amor halo y microsoft xbox https t co hkt641vpg4 ,0.0,0.0,positive,,,,,77,16, 2 a os ya desde mi primer amor halo y microsoft xbox https t co hkt641vpg4 ,"['', '2', 'a', 'os', 'ya', 'desde', 'mi', 'primer', 'amor', 'halo', 'y', 'microsoft', 'xbox', 'https', 't', 'co', 'hkt641vpg4', '']","['', '2', 'os', 'ya', 'desde', 'mi', 'primer', 'amor', 'halo', 'microsoft', 'xbox', 'https', 'co', 'hkt641vpg4', '']","['', '2', 'os', 'ya', 'desd', 'mi', 'primer', 'amor', 'halo', 'microsoft', 'xbox', 'http', 'co', 'hkt641vpg4', '']",1
RT @jmculling: The desperate mask lunacy is too much for me. I have instructed Microsoft Word to automatically replace the word “Democrats”…;,,,,,,,,,, the desperate mask lunacy is too much for me i have instructed microsoft word to automatically replace the word democrats ,-0.19999999999999998,0.6,negative,,,,,123,20, the desperate mask lunacy is too much for me i have instructed microsoft word to automatically replace the word democrats ,"['', 'the', 'desperate', 'mask', 'lunacy', 'is', 'too', 'much', 'for', 'me', 'i', 'have', 'instructed', 'microsoft', 'word', 'to', 'automatically', 'replace', 'the', 'word', 'democrats', '']","['', 'desperate', 'mask', 'lunacy', 'much', 'instructed', 'microsoft', 'word', 'automatically', 'replace', 'word', 'democrats', '']","['', 'desper', 'mask', 'lunaci', 'much', 'instruct', 'microsoft', 'word', 'automat', 'replac', 'word', 'democrat', '']",1
"RT @XavierNaxa: Microsoft Surface Duo nampaknya mengalami penurunan harga dari $1,399 kepada $690.
Saya boleh anggap Surface Duo masih ber…;",,,,,,,,,, microsoft surface duo nampaknya mengalami penurunan harga dari 1 399 kepada 690 saya boleh anggap surface duo masih ber ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,121,19, microsoft surface duo nampaknya mengalami penurunan harga dari 1 3 kepada 6 saya boleh anggap surface duo masih ber ,"['', 'microsoft', 'surface', 'duo', 'nampaknya', 'mengalami', 'penurunan', 'harga', 'dari', '1', '3', 'kepada', '6', 'saya', 'boleh', 'anggap', 'surface', 'duo', 'masih', 'ber', '']","['', 'microsoft', 'surface', 'duo', 'nampaknya', 'mengalami', 'penurunan', 'harga', 'dari', '1', '3', 'kepada', '6', 'saya', 'boleh', 'anggap', 'surface', 'duo', 'masih', 'ber', '']","['', 'microsoft', 'surfac', 'duo', 'nampaknya', 'mengalami', 'penurunan', 'harga', 'dari', '1', '3', 'kepada', '6', 'saya', 'boleh', 'anggap', 'surfac', 'duo', 'masih', 'ber', '']",1
@The_G_91 @DallasStars Don't come here talking shit when your logo looks like it was made in Microsoft paint;,,,,,,,,,, the g 91 dallasstars don t come here talking shit when your logo looks like it was made in microsoft paint ,-0.2,0.8,negative,,,,,108,21, the g 1 dallasstars don t come here talking shit when your logo looks like it was made in microsoft paint ,"['', 'the', 'g', '1', 'dallasstars', 'don', 't', 'come', 'here', 'talking', 'shit', 'when', 'your', 'logo', 'looks', 'like', 'it', 'was', 'made', 'in', 'microsoft', 'paint', '']","['', 'g', '1', 'dallasstars', 'come', 'talking', 'shit', 'logo', 'looks', 'like', 'made', 'microsoft', 'paint', '']","['', 'g', '1', 'dallasstar', 'come', 'talk', 'shit', 'logo', 'look', 'like', 'made', 'microsoft', 'paint', '']",1
microsoft/Panopticon is a new repository by microsoft. Panopticon is a complete in-DRAM RowHammer mitigation. This… https://t.co/0kcLOSeR4L;,,,,,,,,,,microsoft panopticon is a new repository by microsoft panopticon is a complete in dram rowhammer mitigation this https t co 0kcloser4l ,0.11818181818181818,0.42727272727272725,neutral,0.0,1.0,0.0,0.0,135,21,microsoft panopticon is a new repository by microsoft panopticon is a complete in dram rowhammer mitigation this https t co kcloser4l ,"['microsoft', 'panopticon', 'is', 'a', 'new', 'repository', 'by', 'microsoft', 'panopticon', 'is', 'a', 'complete', 'in', 'dram', 'rowhammer', 'mitigation', 'this', 'https', 't', 'co', 'kcloser4l', '']","['microsoft', 'panopticon', 'new', 'repository', 'microsoft', 'panopticon', 'complete', 'dram', 'rowhammer', 'mitigation', 'https', 'co', 'kcloser4l', '']","['microsoft', 'panopticon', 'new', 'repositori', 'microsoft', 'panopticon', 'complet', 'dram', 'rowhamm', 'mitig', 'http', 'co', 'kcloser4l', '']",1
